person_id,origin,destination,origin_type,destination_type,direction,origin_is_flexible_land,destination_is_flexible_land,candidate_origin_airports,candidate_destination_airports,fixed_origin_airport,fixed_destination_airport,nearest_airport,nearest_airport_distance_km,airport_rankings,direct_distance_lower_bound_km,direct_lower_bound_origin,direct_lower_bound_destination,technical_min_travel_minutes_lower_bound,technical_min_aircraft_type,technical_min_sea_stops,minimum_fuel_requirement_estimate_kg,earliest,latest,task_type,priority,window_minutes,slack_minutes,potentially_tight
P0952,LAND,F049,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A02,239.0,"[""A02"", ""A03"", ""A01""]",239.0,A02,F049,58,T1,1,597.5,2026-08-05 06:41,2026-08-07 08:23,shift,3,2982,2924,0
P0953,LAND,F028,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,217.0,"[""A01"", ""A02"", ""A03""]",217.0,A01,F028,53,T1,1,542.5,2026-08-07 06:10,2026-08-09 07:49,shift,3,2979,2926,0
P0954,F029,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,211.0,"[""A01"", ""A02"", ""A03""]",211.0,F029,A01,51,T1,0,527.5,2026-08-04 10:38,2026-08-07 11:37,shift,3,4379,4328,0
P0955,LAND,F033,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,227.0,"[""A01"", ""A02"", ""A03""]",227.0,A01,F033,55,T1,1,567.5,2026-08-08 07:26,2026-08-09 23:59,shift,3,2433,2378,0
P0956,F051,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,279.0,"[""A03"", ""A02"", ""A01""]",279.0,F051,A03,77,T2,0,697.5,2026-08-09 09:13,2026-08-09 23:59,shift,3,886,809,0
P0957,A02,F019,AIRPORT,FACILITY,outbound,0,0,"[""A02""]",[],A02,,A01,204.0,"[""A01"", ""A02"", ""A03""]",216.0,A02,F019,52,T1,1,540.0,2026-08-03 09:07,2026-08-05 10:06,shift,3,2939,2887,0
P0958,F027,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,191.0,"[""A01"", ""A02"", ""A03""]",191.0,F027,A01,46,T1,0,477.5,2026-08-04 09:06,2026-08-06 10:09,shift,3,2943,2897,0
P0959,F014,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,164.0,"[""A01"", ""A02"", ""A03""]",164.0,F014,A01,40,T1,0,410.0,2026-08-09 09:18,2026-08-09 11:30,production,2,132,92,0
P0960,F027,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,191.0,"[""A01"", ""A02"", ""A03""]",191.0,F027,A01,46,T1,0,477.5,2026-08-07 16:20,2026-08-08 17:23,shift,3,1503,1457,0
P0961,F046,F047,FACILITY,FACILITY,shuttle,0,0,[],[],,,A02,241.0,"[""A02"", ""A01"", ""A03""]",15.0,F046,F047,4,T1,1,37.5,2026-08-05 10:00,2026-08-08 10:05,shift,3,4325,4321,0
P0962,LAND,F029,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,211.0,"[""A01"", ""A02"", ""A03""]",211.0,A01,F029,51,T1,1,527.5,2026-08-04 09:03,2026-08-07 10:28,shift,3,4405,4354,0
P0963,F040,F041,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,278.0,"[""A03"", ""A02"", ""A01""]",66.0,F040,F041,16,T1,1,165.0,2026-08-04 08:40,2026-08-05 09:19,shift,3,1479,1463,0
P0964,F024,A02,FACILITY,AIRPORT,inbound,0,0,[],"[""A02""]",,A02,A01,211.0,"[""A01"", ""A02"", ""A03""]",219.0,F024,A02,53,T1,0,547.5,2026-08-03 10:50,2026-08-05 11:50,shift,3,2940,2887,0
P0965,LAND,F043,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,303.0,"[""A03"", ""A02"", ""A01""]",303.0,A03,F043,83,T2,1,757.5,2026-08-04 10:17,2026-08-05 12:03,shift,3,1546,1463,0
P0966,F013,F002,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,217.0,"[""A01"", ""A02"", ""A03""]",67.0,F013,F002,17,T1,1,167.5,2026-08-05 08:45,2026-08-08 09:07,shift,3,4342,4325,0
P0967,F051,F038,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,263.0,"[""A03"", ""A02"", ""A01""]",17.0,F051,F038,5,T1,1,42.5,2026-08-07 09:23,2026-08-09 09:28,shift,3,2885,2880,0
P0968,F038,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,263.0,"[""A03"", ""A02"", ""A01""]",263.0,F038,A03,72,T2,0,657.5,2026-08-06 08:56,2026-08-06 12:28,production,2,212,140,0
P0969,LAND,F015,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,191.0,"[""A01"", ""A02"", ""A03""]",191.0,A01,F015,46,T1,1,477.5,2026-08-06 07:02,2026-08-07 08:19,shift,3,1517,1471,0
P0970,F047,F049,FACILITY,FACILITY,shuttle,0,0,[],[],,,A02,239.0,"[""A02"", ""A03"", ""A01""]",19.0,F047,F049,5,T1,1,47.5,2026-08-06 17:06,2026-08-09 17:12,shift,3,4326,4321,0
P0971,F023,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,267.0,"[""A02"", ""A01"", ""A03""]",267.0,F023,A02,73,T2,0,667.5,2026-08-07 16:51,2026-08-09 18:16,shift,3,2965,2892,0
P0972,F009,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,166.0,"[""A01"", ""A02"", ""A03""]",166.0,F009,A01,40,T1,0,415.0,2026-08-03 08:43,2026-08-06 10:01,shift,3,4398,4358,0
P0973,F052,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,259.0,"[""A02"", ""A03"", ""A01""]",259.0,F052,A02,71,T2,0,647.5,2026-08-05 11:19,2026-08-08 13:10,shift,3,4431,4360,0
P0974,F006,F007,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,233.0,"[""A01"", ""A02"", ""A03""]",14.0,F006,F007,4,T1,1,35.0,2026-08-04 09:19,2026-08-07 09:23,shift,3,4324,4320,0
P0975,LAND,F021,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,218.0,"[""A01"", ""A02"", ""A03""]",218.0,A01,F021,53,T1,1,545.0,2026-08-09 08:21,2026-08-09 23:59,shift,3,938,885,0
P0976,F050,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,403.0,"[""A03"", ""A02"", ""A01""]",403.0,F050,A03,128,T3,0,1007.5,2026-08-08 12:50,2026-08-09 23:59,shift,3,2109,1981,0
P0977,F012,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,208.0,"[""A01"", ""A02"", ""A03""]",208.0,F012,A01,50,T1,0,520.0,2026-08-07 08:30,2026-08-09 23:59,shift,3,3809,3759,0
P0978,LAND,F005,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,190.0,"[""A01"", ""A02"", ""A03""]",190.0,A01,F005,46,T1,1,475.0,2026-08-06 09:10,2026-08-09 10:02,shift,3,4372,4326,0
P0979,F031,A02,FACILITY,AIRPORT,inbound,0,0,[],"[""A02""]",,A02,A02,242.0,"[""A02"", ""A01"", ""A03""]",242.0,F031,A02,59,T1,0,605.0,2026-08-08 11:40,2026-08-09 12:46,shift,3,1506,1447,0
P0980,LAND,F037,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,359.0,"[""A03"", ""A02"", ""A01""]",359.0,A03,F037,98,T2,1,897.5,2026-08-03 00:00,2026-08-05 11:30,shift,3,3570,3472,0
P0981,F036,F046,FACILITY,FACILITY,shuttle,0,0,[],[],,,A02,227.0,"[""A02"", ""A03"", ""A01""]",41.0,F036,F046,10,T1,1,102.5,2026-08-03 07:08,2026-08-03 09:16,production,2,128,118,0
P0982,F009,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,166.0,"[""A01"", ""A02"", ""A03""]",166.0,F009,A01,40,T1,0,415.0,2026-08-03 08:43,2026-08-06 10:01,shift,3,4398,4358,0
P0983,F045,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,260.0,"[""A03"", ""A02"", ""A01""]",260.0,F045,A03,71,T2,0,650.0,2026-08-04 10:58,2026-08-05 12:21,shift,3,1523,1452,0
P0984,F048,F039,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,223.0,"[""A03"", ""A02"", ""A01""]",31.0,F048,F039,8,T1,1,77.5,2026-08-07 10:52,2026-08-09 11:02,shift,3,2890,2882,0
P0985,LAND,F050,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,403.0,"[""A03"", ""A02"", ""A01""]",403.0,A03,F050,128,T3,1,1007.5,2026-08-05 07:11,2026-08-06 09:24,shift,3,1573,1445,0
P0986,LAND,F021,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,218.0,"[""A01"", ""A02"", ""A03""]",218.0,A01,F021,53,T1,1,545.0,2026-08-09 08:21,2026-08-09 23:59,shift,3,938,885,0
P0987,LAND,F029,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,211.0,"[""A01"", ""A02"", ""A03""]",211.0,A01,F029,51,T1,1,527.5,2026-08-07 09:07,2026-08-09 23:59,shift,3,3772,3721,0
P0988,F037,F040,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,342.0,"[""A03"", ""A02"", ""A01""]",27.0,F037,F040,7,T1,1,67.5,2026-08-03 12:15,2026-08-05 12:23,shift,3,2888,2881,0
P0989,F027,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,191.0,"[""A01"", ""A02"", ""A03""]",191.0,F027,A01,46,T1,0,477.5,2026-08-03 09:06,2026-08-05 10:09,shift,3,2943,2897,0
P0990,F040,F041,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,278.0,"[""A03"", ""A02"", ""A01""]",66.0,F040,F041,16,T1,1,165.0,2026-08-04 08:40,2026-08-06 09:19,shift,3,2919,2903,0
P0991,F027,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,191.0,"[""A01"", ""A02"", ""A03""]",191.0,F027,A01,46,T1,0,477.5,2026-08-07 16:20,2026-08-08 17:23,shift,3,1503,1457,0
P0992,LAND,F022,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,194.0,"[""A01"", ""A02"", ""A03""]",194.0,A01,F022,47,T1,1,485.0,2026-08-04 07:37,2026-08-05 08:57,shift,3,1520,1473,0
P0993,A03,F038,AIRPORT,FACILITY,outbound,0,0,"[""A03""]",[],A03,,A03,263.0,"[""A03"", ""A02"", ""A01""]",263.0,A03,F038,72,T2,1,657.5,2026-08-06 08:07,2026-08-08 09:31,shift,3,2964,2892,0
P0994,LAND,F049,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A02,239.0,"[""A02"", ""A03"", ""A01""]",239.0,A02,F049,58,T1,1,597.5,2026-08-07 09:40,2026-08-09 11:35,shift,3,2995,2937,0
P0995,LAND,F024,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,211.0,"[""A01"", ""A02"", ""A03""]",211.0,A01,F024,51,T1,1,527.5,2026-08-07 10:01,2026-08-08 11:01,shift,3,1500,1449,0
P0996,F050,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,403.0,"[""A03"", ""A02"", ""A01""]",403.0,F050,A03,128,T3,0,1007.5,2026-08-09 12:50,2026-08-09 23:59,shift,3,669,541,0
P0997,LAND,F051,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,279.0,"[""A03"", ""A02"", ""A01""]",279.0,A03,F051,77,T2,1,697.5,2026-08-08 07:26,2026-08-09 23:59,shift,3,2433,2356,0
P0998,LAND,F015,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,191.0,"[""A01"", ""A02"", ""A03""]",191.0,A01,F015,46,T1,1,477.5,2026-08-05 07:02,2026-08-07 08:19,shift,3,2957,2911,0
P0999,F051,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,279.0,"[""A03"", ""A02"", ""A01""]",279.0,F051,A03,77,T2,0,697.5,2026-08-04 10:57,2026-08-07 12:26,shift,3,4409,4332,0
P1000,LAND,F012,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,208.0,"[""A01"", ""A02"", ""A03""]",208.0,A01,F012,50,T1,1,520.0,2026-08-07 07:14,2026-08-09 23:59,shift,3,3885,3835,0
P1001,F027,A02,FACILITY,AIRPORT,inbound,0,0,[],"[""A02""]",,A02,A01,191.0,"[""A01"", ""A02"", ""A03""]",198.0,F027,A02,48,T1,0,495.0,2026-08-07 16:20,2026-08-08 17:23,shift,3,1503,1455,0
P1002,F025,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,202.0,"[""A01"", ""A02"", ""A03""]",202.0,F025,A01,49,T1,0,505.0,2026-08-04 16:56,2026-08-06 17:52,shift,3,2936,2887,0
P1003,F010,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,216.0,"[""A01"", ""A02"", ""A03""]",216.0,F010,A01,52,T1,0,540.0,2026-08-03 09:41,2026-08-06 11:09,shift,3,4408,4356,0
P1004,LAND,F040,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,342.0,"[""A03"", ""A02"", ""A01""]",342.0,A03,F040,94,T2,1,855.0,2026-08-06 09:13,2026-08-09 11:55,shift,3,4482,4388,0
P1005,LAND,F018,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,196.0,"[""A01"", ""A02"", ""A03""]",196.0,A01,F018,48,T1,1,490.0,2026-08-08 09:11,2026-08-09 23:59,shift,3,2328,2280,0
P1006,A01,F005,AIRPORT,FACILITY,outbound,0,0,"[""A01""]",[],A01,,A01,190.0,"[""A01"", ""A02"", ""A03""]",190.0,A01,F005,46,T1,1,475.0,2026-08-06 09:10,2026-08-09 10:02,shift,3,4372,4326,0
P1007,LAND,F030,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,158.0,"[""A01"", ""A02"", ""A03""]",158.0,A01,F030,38,T1,1,395.0,2026-08-05 09:40,2026-08-07 10:30,shift,3,2930,2892,0
P1008,F026,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,204.0,"[""A01"", ""A02"", ""A03""]",204.0,F026,A01,49,T1,0,510.0,2026-08-03 08:34,2026-08-07 09:44,temporary,4,5830,5781,0
P1009,LAND,F037,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,359.0,"[""A03"", ""A02"", ""A01""]",359.0,A03,F037,98,T2,1,897.5,2026-08-03 00:00,2026-08-05 11:30,shift,3,3570,3472,0
P1010,F010,F007,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,233.0,"[""A01"", ""A02"", ""A03""]",37.0,F010,F007,9,T1,1,92.5,2026-08-05 07:53,2026-08-07 08:27,shift,3,2914,2905,0
P1011,LAND,F008,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,221.0,"[""A01"", ""A02"", ""A03""]",221.0,A01,F008,54,T1,1,552.5,2026-08-07 08:05,2026-08-09 09:22,shift,3,2957,2903,0
P1012,F036,A03,FACILITY,AIRPORT,inbound,0,0,[],"[""A03""]",,A03,A02,215.0,"[""A02"", ""A01"", ""A03""]",231.0,F036,A03,56,T1,0,577.5,2026-08-06 11:57,2026-08-08 13:00,shift,3,2943,2887,0
P1013,F038,F039,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,223.0,"[""A03"", ""A02"", ""A01""]",42.0,F038,F039,11,T1,1,105.0,2026-08-09 10:20,2026-08-09 23:59,shift,3,819,808,0
P1014,F027,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,191.0,"[""A01"", ""A02"", ""A03""]",191.0,F027,A01,46,T1,0,477.5,2026-08-07 16:20,2026-08-09 17:23,shift,3,2943,2897,0
P1015,F019,F033,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,227.0,"[""A01"", ""A02"", ""A03""]",24.0,F019,F033,6,T1,1,60.0,2026-08-03 09:47,2026-08-05 09:54,shift,3,2887,2881,0
P1016,LAND,F045,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,260.0,"[""A03"", ""A02"", ""A01""]",260.0,A03,F045,71,T2,1,650.0,2026-08-03 08:54,2026-08-05 10:48,shift,3,2994,2923,0
P1017,F007,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,233.0,"[""A01"", ""A02"", ""A03""]",233.0,F007,A01,56,T1,0,582.5,2026-08-03 00:00,2026-08-04 09:29,shift,3,2009,1953,0
P1018,LAND,F021,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,218.0,"[""A01"", ""A02"", ""A03""]",218.0,A01,F021,53,T1,1,545.0,2026-08-03 00:00,2026-08-04 08:49,shift,3,1969,1916,0
P1019,F016,F005,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,190.0,"[""A01"", ""A02"", ""A03""]",25.0,F016,F005,6,T1,1,62.5,2026-08-06 11:22,2026-08-09 11:29,shift,3,4327,4321,0
P1020,F050,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,403.0,"[""A03"", ""A02"", ""A01""]",403.0,F050,A03,128,T3,0,1007.5,2026-08-09 12:50,2026-08-09 23:59,shift,3,669,541,0
P1021,F052,F048,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,254.0,"[""A03"", ""A02"", ""A01""]",23.0,F052,F048,6,T1,1,57.5,2026-08-08 09:38,2026-08-08 12:11,production,2,153,147,0
P1022,LAND,F002,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,217.0,"[""A01"", ""A02"", ""A03""]",217.0,A01,F002,53,T1,1,542.5,2026-08-06 07:29,2026-08-07 08:38,shift,3,1509,1456,0
P1023,F024,F027,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,191.0,"[""A01"", ""A02"", ""A03""]",20.0,F024,F027,5,T1,1,50.0,2026-08-05 16:19,2026-08-06 16:24,shift,3,1445,1440,0
P1024,F010,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,216.0,"[""A01"", ""A02"", ""A03""]",216.0,F010,A01,52,T1,0,540.0,2026-08-08 11:07,2026-08-09 23:59,shift,3,2212,2160,0
P1025,LAND,F045,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,260.0,"[""A03"", ""A02"", ""A01""]",260.0,A03,F045,71,T2,1,650.0,2026-08-03 08:54,2026-08-05 10:48,shift,3,2994,2923,0
P1026,F011,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,201.0,"[""A01"", ""A02"", ""A03""]",201.0,F011,A01,49,T1,0,502.5,2026-08-07 07:51,2026-08-09 08:46,shift,3,2935,2886,0
P1027,F014,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,164.0,"[""A01"", ""A02"", ""A03""]",164.0,F014,A01,40,T1,0,410.0,2026-08-04 08:17,2026-08-07 09:09,shift,3,4372,4332,0
P1028,F047,F049,FACILITY,FACILITY,shuttle,0,0,[],[],,,A02,239.0,"[""A02"", ""A03"", ""A01""]",19.0,F047,F049,5,T1,1,47.5,2026-08-06 17:06,2026-08-09 17:12,shift,3,4326,4321,0
P1029,F001,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,219.0,"[""A01"", ""A02"", ""A03""]",219.0,F001,A01,53,T1,0,547.5,2026-08-08 08:03,2026-08-09 23:59,shift,3,2396,2343,0
P1030,F002,F004,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,197.0,"[""A01"", ""A02"", ""A03""]",33.0,F002,F004,8,T1,1,82.5,2026-08-04 08:15,2026-08-06 08:56,shift,3,2921,2913,0
P1031,LAND,F023,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A02,267.0,"[""A02"", ""A01"", ""A03""]",267.0,A02,F023,73,T2,1,667.5,2026-08-04 06:17,2026-08-06 07:30,shift,3,2953,2880,0
P1032,F036,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,215.0,"[""A02"", ""A01"", ""A03""]",215.0,F036,A02,52,T1,0,537.5,2026-08-05 11:57,2026-08-08 13:00,shift,3,4383,4331,0
P1033,F026,F033,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,227.0,"[""A01"", ""A02"", ""A03""]",35.0,F026,F033,9,T1,1,87.5,2026-08-05 07:45,2026-08-07 07:55,shift,3,2890,2881,0
P1034,F005,F017,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,153.0,"[""A01"", ""A02"", ""A03""]",40.0,F005,F017,10,T1,1,100.0,2026-08-04 08:24,2026-08-07 09:00,shift,3,4356,4346,0
P1035,A03,F052,AIRPORT,FACILITY,outbound,0,0,"[""A03""]",[],A03,,A02,259.0,"[""A02"", ""A03"", ""A01""]",261.0,A03,F052,72,T2,1,652.5,2026-08-08 08:03,2026-08-09 23:59,shift,3,2396,2324,0
P1036,LAND,F001,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,219.0,"[""A01"", ""A02"", ""A03""]",219.0,A01,F001,53,T1,1,547.5,2026-08-06 10:08,2026-08-07 11:08,shift,3,1500,1447,0
P1037,F038,F039,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,223.0,"[""A03"", ""A02"", ""A01""]",42.0,F038,F039,11,T1,1,105.0,2026-08-08 10:20,2026-08-09 23:59,shift,3,2259,2248,0
P1038,F036,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,215.0,"[""A02"", ""A01"", ""A03""]",215.0,F036,A02,52,T1,0,537.5,2026-08-05 11:57,2026-08-08 13:00,shift,3,4383,4331,0
P1039,F028,F018,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,196.0,"[""A01"", ""A02"", ""A03""]",65.0,F028,F018,16,T1,1,162.5,2026-08-07 10:44,2026-08-09 11:02,shift,3,2898,2882,0
P1040,F049,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,239.0,"[""A02"", ""A03"", ""A01""]",239.0,F049,A02,58,T1,0,597.5,2026-08-07 11:45,2026-08-09 23:59,shift,3,3614,3556,0
P1041,F041,F045,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,260.0,"[""A03"", ""A02"", ""A01""]",20.0,F041,F045,5,T1,1,50.0,2026-08-04 10:20,2026-08-05 10:27,shift,3,1447,1442,0
P1042,A03,F037,AIRPORT,FACILITY,outbound,0,0,"[""A03""]",[],A03,,A03,359.0,"[""A03"", ""A02"", ""A01""]",359.0,A03,F037,98,T2,1,897.5,2026-08-05 06:53,2026-08-08 08:55,shift,3,4442,4344,0
P1043,F041,F045,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,260.0,"[""A03"", ""A02"", ""A01""]",20.0,F041,F045,5,T1,1,50.0,2026-08-03 10:20,2026-08-06 10:27,shift,3,4327,4322,0
P1044,F007,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,233.0,"[""A01"", ""A02"", ""A03""]",233.0,F007,A01,56,T1,0,582.5,2026-08-07 09:01,2026-08-09 23:59,shift,3,3778,3722,0
P1045,F052,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,259.0,"[""A02"", ""A03"", ""A01""]",259.0,F052,A02,71,T2,0,647.5,2026-08-09 09:23,2026-08-09 12:09,production,2,166,95,0
P1046,F011,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,201.0,"[""A01"", ""A02"", ""A03""]",201.0,F011,A01,49,T1,0,502.5,2026-08-03 10:58,2026-08-06 11:53,shift,3,4375,4326,0
P1047,F007,A01,FACILITY,AIRPORT,inbound,0,0,[],"[""A01""]",,A01,A01,233.0,"[""A01"", ""A02"", ""A03""]",233.0,F007,A01,56,T1,0,582.5,2026-08-03 08:15,2026-08-04 09:29,shift,3,1514,1458,0
P1048,LAND,F027,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,191.0,"[""A01"", ""A02"", ""A03""]",191.0,A01,F027,46,T1,1,477.5,2026-08-03 07:53,2026-08-05 08:56,shift,3,2943,2897,0
P1049,LAND,F035,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,258.0,"[""A01"", ""A02"", ""A03""]",258.0,A01,F035,71,T2,1,645.0,2026-08-05 08:06,2026-08-07 09:33,shift,3,2967,2896,0
P1050,LAND,F043,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,303.0,"[""A03"", ""A02"", ""A01""]",303.0,A03,F043,83,T2,1,757.5,2026-08-06 07:00,2026-08-08 08:46,shift,3,2986,2903,0
P1051,F009,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,166.0,"[""A01"", ""A02"", ""A03""]",166.0,F009,A01,40,T1,0,415.0,2026-08-04 08:43,2026-08-06 10:01,shift,3,2958,2918,0
P1052,LAND,F004,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,197.0,"[""A01"", ""A02"", ""A03""]",197.0,A01,F004,48,T1,1,492.5,2026-08-03 00:00,2026-08-05 09:12,shift,3,3432,3384,0
P1053,F013,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,279.0,"[""A01"", ""A02"", ""A03""]",279.0,F013,A01,77,T2,0,697.5,2026-08-07 09:53,2026-08-09 23:59,shift,3,3726,3649,0
P1054,F027,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,191.0,"[""A01"", ""A02"", ""A03""]",191.0,F027,A01,46,T1,0,477.5,2026-08-07 16:20,2026-08-08 17:23,shift,3,1503,1457,0
P1055,F036,F049,FACILITY,FACILITY,shuttle,0,0,[],[],,,A02,239.0,"[""A02"", ""A03"", ""A01""]",57.0,F036,F049,14,T1,1,142.5,2026-08-09 11:11,2026-08-09 13:26,production,2,135,121,0
